duckId	Score	Background	Skin	Foot	Body	Face	Open sea
179	83.62520575422451	Orange	Base Naked	Nerd	Hypebeast	Love	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/179
180	27.42938952374414	Neon Green	Icy Blue	Duck	Jacket	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/180
181	70.49027290920695	Pastel Pink	Grimace Purple	Duck	Fireman	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/181
182	19.153317407748812	Orange	Base Naked	Duck	Jacket	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/182
183	39.12335814594553	Salmon	Bronze Shiny	Duck	Naked	Angry	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/183
184	40.58955170210248	Cloud	Unicorn Pink	Pants Shoes	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/184
185	44.06572597165716	Pastel Pink	Penguin Black	Duck	Hypebeast	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/185
186	43.97702524555994	Hot Pink	Grimace Purple	Duck	Naked	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/186
187	53.26058981119947	Tiffany Blue	Yeti White	Duck	Collar	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/187
188	55.075833287428964	Cloud	Icy Blue	Pants Shoes	Bowtie	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/188
189	53.69440221790336	Pastel Pink	Base Naked	Farmer	Jacket	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/189
190	38.65526299457346	Blue	Penguin Black	Duck	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/190
191	145.60645198672503	Pastel Pink	Base Naked	Nerd	Flannel	Santa	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/191
192	42.14245055739584	Blue	Penguin Black	Duck	Nerd	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/192
193	37.53281625101659	Salmon	Bronze Shiny	Pants Shoes	Naked	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/193
194	73.7794405283432	Blue	Tiger Striped	Duck	Naked	Fomo	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/194
195	172.62674188684068	Hot Pink	Base Naked	Nerd	Suit	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/195
196	38.7652786452024	Blue	Base Naked	Pants Shoes	Naked	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/196
197	37.46037148773792	Cloud	Penguin Black	Duck	Hypebeast	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/197
198	96.94900137348242	Pastel Blue	Tiger Striped	Duck	Naked	Angry	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/198
199	83.34449396106501	Orange	Zombie Green	Farmer	Jacket	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/199
200	113.76945432249758	Tiffany Blue	Grimace Purple	Duck	TShirt HS	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/200
201	35.87518495430077	Pastel Pink	Bronze Shiny	Duck	Bowtie	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/201
202	35.580546568352624	Blue	Base Naked	Pants Shoes	Jacket	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/202
203	30.53926663657278	Pastel Blue	Base Naked	Duck	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/203
204	33.52320747202822	Pastel Blue	Icy Blue	Pants Shoes	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/204
205	95.24718871394563	Hot Pink	Unicorn Pink	Santa	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/205
206	51.04698396048143	Hot Pink	Steel Shiny	Duck	Nerd	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/206
207	43.68085892336569	Pastel Blue	Yeti White	Duck	Nerd	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/207
208	25.15189616570366	Blue	Base Naked	Nerd	Jacket	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/208
209	37.066737686968985	Blue	Steel Shiny	Duck	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/209
210	69.41746017296532	Salmon	Icy Blue	Hypebeast	Jacket	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/210
211	22.14703492128542	Cloud	Base Naked	Duck	Naked	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/211
212	50.341835259267256	Pastel Pink	Tiger Striped	Duck	Nerd	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/212
213	42.23910857075159	Salmon	Grimace Purple	Duck	Hypebeast	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/213
214	92.18641423760776	Salmon	Yeti White	Duck	Collar	Santa	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/214
215	23.741174208103548	Neon Green	Bronze Shiny	Pants Shoes	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/215
216	124.73562086863679	Pastel Blue	Steel Shiny	Duck	Pirate	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/216
217	59.55063737085567	Salmon	Steel Shiny	Duck	Collar	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/217
218	39.36786342791116	Pastel Blue	Mallard	Duck	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/218
219	30.94535044560876	Orange	Unicorn Pink	Duck	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/219
220	31.23332129324204	Salmon	Icy Blue	Duck	Hypebeast	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/220
221	31.67176755864704	Hot Pink	Base Naked	Pants Shoes	Nerd	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/221
222	38.50474545406414	Cloud	Base Naked	Duck	Nerd	Angry	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/222
223	85.33881374533311	Tiffany Blue	Bronze Shiny	Hypebeast	TShirt HS	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/223
224	46.518437597955916	Pastel Yellow	Base Naked	Duck	Farmer	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/224
225	36.54171401584957	Cloud	Base Naked	Hypebeast	Naked	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/225
226	42.885103128044804	Hot Pink	Base Naked	Duck	Nerd	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/226
227	45.0790050551433	Cloud	Base Naked	Nerd	Collar	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/227
228	39.10727450338251	Tiffany Blue	Bronze Shiny	Hypebeast	Naked	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/228
229	97.84434414883636	Tiffany Blue	Grimace Purple	Duck	Farmer	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/229
230	90.38706388048891	Neon Green	Steel Shiny	Pants Shoes	Santa	Angry	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/230
231	37.277204954668875	Pastel Pink	Unicorn Pink	Duck	Naked	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/231
232	103.37177812665908	Pastel Pink	Gold Shiny	Hypebeast	TShirt Orange	Angry	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/232
233	26.241092758549026	Pastel Blue	Icy Blue	Pants Shoes	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/233
234	42.8485614977767	Cloud	Grimace Purple	Nerd	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/234
235	61.621551081190375	Hot Pink	Base Naked	Duck	Hoodie	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/235
236	47.54390833626533	Blue	Penguin Black	Duck	Jacket	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/236
237	25.636985548543255	Tiffany Blue	Base Naked	Duck	Naked	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/237
238	71.21759124565887	Salmon	Penguin Black	Duck	Naked	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/238
239	40.99574385762877	Pastel Blue	Bronze Shiny	Duck	Jacket	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/239
240	95.86326189472204	Tiffany Blue	Gold Shiny	Nerd	Flannel	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/240
241	50.65754879212375	Blue	Base Naked	Pants Shoes	Jacket	Fomo	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/241
242	63.39521884152649	Salmon	Grimace Purple	Farmer	Bowtie	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/242
243	106.49737554496451	Pastel Pink	Yeti White	Farmer	Bowtie	Angry	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/243
244	64.36696280642799	Orange	Bronze Shiny	Pants Shoes	Naked	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/244
245	38.69525252007837	Pastel Pink	Bronze Shiny	Duck	Naked	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/245
246	80.30287385483281	Salmon	Base Naked	Nerd	Hypebeast	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/246
247	42.585494686847156	Salmon	Grimace Purple	Pants Shoes	Naked	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/247
248	30.580088077746414	Pastel Pink	Doge	Duck	Naked	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/248
249	37.909757032912644	Cloud	Mallard	Duck	Naked	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/249
250	100.62209964718994	Cloud	Doge	Hypebeast	Bowtie	Love	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/250
251	31.909064202678284	Salmon	Base Naked	Nerd	Naked	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/251
252	52.67863341481538	Orange	Base Naked	Hypebeast	Bowtie	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/252
253	21.36665091334415	Tiffany Blue	Grimace Purple	Duck	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/253
254	21.379087142693766	Hot Pink	Bronze Shiny	Duck	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/254
255	27.923187249822213	Pastel Pink	Bronze Shiny	Duck	Naked	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/255
256	73.14433855237057	Pastel Blue	Base Naked	Pants Shoes	Naked	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/256
257	46.60248658682426	Orange	Grimace Purple	Duck	Collar	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/257
258	76.48853794383115	Cloud	Grimace Purple	Duck	Bowtie	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/258
259	30.95982132861366	Blue	Icy Blue	Duck	Hypebeast	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/259
260	30.539267255838574	Neon Green	Base Naked	Duck	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/260
261	96.54069709555714	Salmon	Base Naked	Duck	TShirt Orange	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/261
262	30.346528122673494	Blue	Bronze Shiny	Pants Shoes	Naked	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/262
263	35.914436167464025	Salmon	Grimace Purple	Nerd	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/263
264	63.266707893968245	Pastel Blue	Penguin Black	Hypebeast	Naked	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/264
265	139.33437325259945	Pastel Blue	Base Naked	Duck	Flannel	Santa	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/265
266	26.124574467723814	Blue	Doge	Pants Shoes	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/266
267	28.79751866241677	Blue	Base Naked	Pants Shoes	Jacket	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/267
268	42.68034890764583	Pastel Blue	Grimace Purple	Duck	Bowtie	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/268
269	20.76047436567362	Blue	Base Naked	Duck	Nerd	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/269
270	43.85783120135937	Orange	Icy Blue	Nerd	Nerd	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/270
271	48.52739328364906	Salmon	Base Naked	Pants Shoes	Bowtie	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/271
272	48.762255285633145	Blue	Yeti White	Pants Shoes	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/272
273	59.99135233546532	Tiffany Blue	Base Naked	Duck	Jacket	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/273
274	103.74136569796433	Neon Green	Icy Blue	Pants Shoes	Santa	Sleep	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/274
275	44.16361945707828	Pastel Blue	Base Naked	Hypebeast	Jacket	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/275
276	38.446471917690374	Cloud	Mallard	Duck	Hypebeast	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/276
277	80.46812271265553	Cloud	Base Naked	Duck	Naked	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/277
278	90.96083171591349	Pastel Pink	Bronze Shiny	Pants Shoes	Collar	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/278
279	69.2429220377316	Pastel Blue	Zebra Striped	Pants Shoes	Bowtie	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/279
280	80.92848391554155	Pastel Blue	Unicorn Pink	Duck	Santa	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/280
281	75.42985158102101	Orange	Base Naked	Duck	Nerd	Love	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/281
282	90.65761096088843	Blue	Icy Blue	Fireman	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/282
283	72.06039096207385	Pastel Blue	Mallard	Duck	Jacket	Fomo	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/283
284	62.90312401356836	Cloud	Zombie Green	Duck	Jacket	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/284
285	36.36642118633928	Salmon	Doge	Nerd	Naked	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/285
286	53.9756190155537	Orange	Base Naked	Pants Shoes	Naked	Sleep	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/286
287	69.5672113081942	Cloud	Steel Shiny	Duck	Hoodie	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/287
288	61.950666525735826	Cloud	Base Naked	Fireman	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/288
289	46.22379885466443	Hot Pink	Grimace Purple	Duck	Farmer	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/289
290	28.799723696752427	Cloud	Bronze Shiny	Hypebeast	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/290
291	40.400366020591655	Neon Green	Grimace Purple	Duck	Jacket	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/291
292	68.27176417991876	Tiffany Blue	Unicorn Pink	Duck	Collar	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/292
293	39.11097896050158	Salmon	Base Naked	Pants Shoes	Hypebeast	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/293
294	87.0309503678089	Salmon	Tiger Striped	Pants Shoes	Santa	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/294
295	80.67406414576314	Blue	Base Naked	Farmer	Collar	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/295
296	33.34179064938123	Pastel Blue	Grimace Purple	Duck	Nerd	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/296
297	130.4087235802046	Blue	Steel Shiny	Farmer	Naked	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/297
298	134.6972528092684	Blue	Zombie Green	Pants Shoes	Farmer	Love	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/298
299	21.87353494845898	Cloud	Base Naked	Duck	Naked	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/299
300	61.32900878548782	Cloud	Doge	Farmer	Naked	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/300
301	21.09315087003683	Cloud	Grimace Purple	Duck	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/301
302	61.07592862239242	Pastel Blue	Base Naked	Santa	Nerd	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/302
303	35.052820517523415	Hot Pink	Grimace Purple	Duck	Hypebeast	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/303
304	34.84717096560578	Pastel Pink	Bronze Shiny	Pants Shoes	Jacket	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/304
305	46.884033499286176	Cloud	Grimace Purple	Duck	Naked	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/305
306	23.60550626832212	Orange	Icy Blue	Duck	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/306
307	62.93378797791709	Tiffany Blue	Grimace Purple	Fireman	Jacket	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/307
308	31.12220886582021	Pastel Pink	Base Naked	Duck	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/308
309	59.777992203366	Pastel Pink	Grimace Purple	Nerd	Farmer	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/309
310	31.241204556612576	Pastel Pink	Yeti White	Duck	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/310
311	22.750071359237143	Salmon	Base Naked	Hypebeast	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/311
312	78.1087894809985	Orange	Unicorn Pink	Nerd	Hypebeast	Angry	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/312
313	59.54049533108553	Salmon	Unicorn Pink	Duck	Naked	Fomo	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/313
314	69.03225903528815	Salmon	Base Naked	Hypebeast	Jacket	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/314
315	69.6255002156901	Tiffany Blue	Icy Blue	Santa	Nerd	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/315
316	50.76385179923042	Salmon	Grimace Purple	Hypebeast	Naked	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/316
317	43.892500159557	Hot Pink	Doge	Nerd	Jacket	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/317
318	47.468697464385244	Tiffany Blue	Base Naked	Duck	Farmer	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/318
319	54.04389143986094	Blue	Doge	Santa	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/319
320	21.873534922330766	Pastel Pink	Base Naked	Duck	Naked	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/320
321	31.241204557126718	Pastel Blue	Yeti White	Duck	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/321
322	52.216960546747075	Salmon	Base Naked	Hypebeast	TShirt Orange	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/322
323	71.50243509589804	Orange	Icy Blue	Santa	Jacket	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/323
324	31.368988641404417	Salmon	Bronze Shiny	Pants Shoes	Hypebeast	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/324
325	43.669227621389574	Pastel Pink	Icy Blue	Nerd	Naked	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/325
326	36.37111135037989	Salmon	Base Naked	Nerd	Bowtie	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/326
327	78.76966414521904	Orange	Tiger Striped	Hypebeast	Jacket	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/327
328	40.184770786558744	Pastel Pink	Base Naked	Nerd	Naked	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/328
329	37.10764736641674	Cloud	Base Naked	Duck	Bowtie	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/329
330	86.79848538448252	Blue	Grimace Purple	Fireman	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/330
331	30.034566657316343	Blue	Doge	Nerd	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/331
332	57.72714585547758	Blue	Doge	Duck	TShirt HS	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/332
